file,category,pexels_url,file_url,duration_s,bytes,sha256
neg_play_8160024.mp4,play,https://www.pexels.com/video/8160024/,https://videos.pexels.com/video-files/8160024/8160024-sd_640_360_25fps.mp4,14.96,995416,acd021a62cd60ad27e454c8b43441622240e16c7b065cc6f9798b9830964239f
neg_play_8160571.mp4,play,https://www.pexels.com/video/8160571/,https://videos.pexels.com/video-files/8160571/8160571-sd_360_640_25fps.mp4,8.28,322728,b285bdf63eae2e55ba67fbfcaf982942d6e20a99af58c5a77bdb6ca192547da3
neg_play_8206439.mp4,play,https://www.pexels.com/video/8206439/,https://videos.pexels.com/video-files/8206439/8206439-sd_506_960_25fps.mp4,33.76,4922490,91e82997a8dc6ccc6eac10967448fa6628adca9b76d93d79ab7c429ab549bcde
neg_play_8435433.mp4,play,https://www.pexels.com/video/8435433/,https://videos.pexels.com/video-files/8435433/8435433-sd_640_360_25fps.mp4,19.32,1305088,43eda9f8b066a9717c584a5bbd07a29dfef5de72956aa8591fef4ff89da1500e
neg_play_8552684.mp4,play,https://www.pexels.com/video/8552684/,https://videos.pexels.com/video-files/8552684/8552684-sd_506_960_25fps.mp4,10.96,2116587,4e05418109acf9af606a3754518e3001a223767ea996eb24238be975443763f7
neg_play_8751451.mp4,play,https://www.pexels.com/video/8751451/,https://videos.pexels.com/video-files/8751451/8751451-sd_360_640_30fps.mp4,13.01,525665,1fae516ff5c5d36d76a9a8d565f8bece8ef0584f1fa038020c9f58fdd38be00d
neg_play_8813004.mp4,play,https://www.pexels.com/video/8813004/,https://videos.pexels.com/video-files/8813004/8813004-sd_640_360_25fps.mp4,14.08,988840,005c35d04670566dc9ecd52f0836e9436f837e7feaded8cf947fe50785fb407d
neg_play_8951290.mp4,play,https://www.pexels.com/video/8951290/,https://videos.pexels.com/video-files/8951290/8951290-sd_640_360_25fps.mp4,10.84,749666,1b7acd8e89fc3fe4e8b931d9e6537159ae9ccf1de88e67edea7c228337b1717e
neg_play_9067648.mp4,play,https://www.pexels.com/video/9067648/,https://videos.pexels.com/video-files/9067648/9067648-sd_360_640_25fps.mp4,38.48,2289812,7c3e055ea84c8109c83f881b5a25f9ed8cb13ee2028321f6a9a92cd2d014a4ea
neg_rush_10161869.mp4,rush,https://www.pexels.com/video/10161869/,https://videos.pexels.com/video-files/10161869/10161869-sd_640_360_30fps.mp4,11.11,941579,edd7ab8ad206939fbf376bb25c7e8a6474c64fdaa5ae4e49a752e7312a5c87ce
neg_rush_10531835.mp4,rush,https://www.pexels.com/video/10531835/,https://videos.pexels.com/video-files/10531835/10531835-sd_360_640_30fps.mp4,9.31,550380,4410fc74e0580fcd25b00cea13c1541039c723d2b99e742fde067d1b9571e79d
neg_rush_14365420.mp4,rush,https://www.pexels.com/video/14365420/,https://videos.pexels.com/video-files/14365420/14365420-sd_640_360_30fps.mp4,11.51,1422025,f97dc19459ef4b7cdf717639ea346868f11d1c7c2b62667f8ba4c801065bee6c
neg_rush_1601247.mp4,rush,https://www.pexels.com/video/1601247/,https://videos.pexels.com/video-files/1601247/1601247-sd_640_360_30fps.mp4,38.04,3283243,a3d30e10d3eebf847e023ac32ac791c8d2c7ea5191fe2427f8a1fcdaf8d0a959
neg_rush_17581212.mp4,rush,https://www.pexels.com/video/17581212/,https://videos.pexels.com/video-files/17581212/17581212-sd_640_360_30fps.mp4,67.13,8125681,5d1438cdde1631d20ef1152111913edbb3f7f8d85bd695b21cbe420adb05ad6e
neg_rush_19538635.mp4,rush,https://www.pexels.com/video/19538635/,https://videos.pexels.com/video-files/19538635/19538635-sd_640_360_24fps.mp4,36.79,2288772,55ab5477715de2dfe0919aa8f911648808c0332fbf385bd73439f2234ef2e3f6
neg_rush_3029447.mp4,rush,https://www.pexels.com/video/3029447/,https://videos.pexels.com/video-files/3029447/3029447-sd_640_360_24fps.mp4,33.37,2778765,799ee3eac80daf00f5030087f5dff7a651c2862d1f3b523e22d58c8a17a5912e
neg_rush_3542101.mp4,rush,https://www.pexels.com/video/3542101/,https://videos.pexels.com/video-files/3542101/3542101-sd_640_360_30fps.mp4,9.94,377841,fd31a7e170728547edab4489a6f17078142640a0f3da9e9d7ee29ea1076dab74
neg_rush_3773325.mp4,rush,https://www.pexels.com/video/3773325/,https://videos.pexels.com/video-files/3773325/3773325-sd_640_360_24fps.mp4,9.47,744033,68bcd7343d336c6ceea95de33210e6c9b287e444cca626698e16e08e702a5f36
neg_rush_4122942.mp4,rush,https://www.pexels.com/video/4122942/,https://videos.pexels.com/video-files/4122942/4122942-sd_640_360_24fps.mp4,28.4,2398879,a39a9d9cd390bc631d271d83fb574ddd53d560c3d06cfd52a56b58e1663b7c26
neg_rush_4473914.mp4,rush,https://www.pexels.com/video/4473914/,https://videos.pexels.com/video-files/4473914/4473914-sd_640_360_30fps.mp4,35.97,2882403,1164d4c0395b909f17fed7331d5ada6194c565501019dcef66ce78bc5901c828
neg_rush_4698492.mp4,rush,https://www.pexels.com/video/4698492/,https://videos.pexels.com/video-files/4698492/4698492-sd_640_360_30fps.mp4,11.43,796353,c3d87f808d271134568326b21a00049700fc2742733f07b36a322c362196678d
neg_rush_4995943.mp4,rush,https://www.pexels.com/video/4995943/,https://videos.pexels.com/video-files/4995943/4995943-sd_640_360_30fps.mp4,31.63,2639354,b09c694f71f5a97a123238fe190df39aabc1247e475f33c6691e815706e80a70
neg_rush_4999693.mp4,rush,https://www.pexels.com/video/4999693/,https://videos.pexels.com/video-files/4999693/4999693-sd_640_360_25fps.mp4,30.4,2577940,37895933142561bda0d3bdd4036bb4511313611333321ab08113d2f1d5df6d0f
neg_rush_5166397.mp4,rush,https://www.pexels.com/video/5166397/,https://videos.pexels.com/video-files/5166397/5166397-sd_640_360_25fps.mp4,15.72,1081347,a2cbeb4c07eff059b79083d98291afb669ce12ac48a87f1ab07a33eff086ff5b
neg_rush_5814570.mp4,rush,https://www.pexels.com/video/5814570/,https://videos.pexels.com/video-files/5814570/5814570-sd_640_360_25fps.mp4,11.88,969719,5a0851b537b1ff4723170a5271ea4bf6126789bb9404546265aecbfd69957b4e
neg_rush_853874.mp4,rush,https://www.pexels.com/video/853874/,https://videos.pexels.com/video-files/853874/853874-sd_640_360_25fps.mp4,13.96,865332,08cba97182a5d4c4ee5365c03c7cd1ae3013bf6642b77630712229508177e2ab
neg_rush_853946.mp4,rush,https://www.pexels.com/video/853946/,https://videos.pexels.com/video-files/853946/853946-sd_640_360_25fps.mp4,14.16,884952,955e1f22d5c1068f6cfb38786bb089c5389e3f74d33eaa24bb8a6bef6ee95f82
neg_rush_853949.mp4,rush,https://www.pexels.com/video/853949/,https://videos.pexels.com/video-files/853949/853949-sd_640_360_25fps.mp4,15.08,933385,87be580c3cbfcf98f059cdae84baf722252a24de0e8000570db61bd8f32f27d9
neg_rush_853957.mp4,rush,https://www.pexels.com/video/853957/,https://videos.pexels.com/video-files/853957/853957-sd_640_360_30fps.mp4,13.9,869301,0186e8d8d8ab7ec3f4fe125b02f111349afee586ccf91314657513a7cd21714e
neg_rush_853967.mp4,rush,https://www.pexels.com/video/853967/,https://videos.pexels.com/video-files/853967/853967-sd_640_360_25fps.mp4,12.6,352366,301ca0b43b625562a0aeea45c1c64db421a7f3373f123b32a477c001e51a4143
neg_rush_854100.mp4,rush,https://www.pexels.com/video/854100/,https://videos.pexels.com/video-files/854100/854100-sd_640_360_25fps.mp4,15.72,971673,5d961921fe473e557fe86f978a09428aed0e713e80dcb2b1fcbed787dd25cdc6
neg_rush_9206569.mp4,rush,https://www.pexels.com/video/9206569/,https://videos.pexels.com/video-files/9206569/9206569-sd_640_360_25fps.mp4,90.84,7237992,31d8a2fc1e3768cedf887c6bfd545705273995d7717daf7f2774083b5e9ab895
neg_rush_9850435.mp4,rush,https://www.pexels.com/video/9850435/,https://videos.pexels.com/video-files/9850435/9850435-sd_640_360_30fps.mp4,14.6,1249248,e0b112c1cc456ce2d2385d33adf675cd032d30c94f7647bc1c73f9def832aa36
